id,hour,aerial,terrain,man,district,concelho,familiaName,natureza,especieName,status,total_meios
2021150050535,17:34,0,1,2,SetÚbal,Palmela,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021130092208,17:39,0,1,2,Porto,Maia,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021110114978,17:40,0,1,2,Lisboa,Cascais,Riscos Mistos,Dano em redes de abastecimento de água,"Comprometimento total ou parcial de segurança, serviços ou estruturas",Em Curso,
2021150050541,17:40,0,1,2,SetÚbal,Almada,Protecção e Assistência a Pessoas e Bens,Agressão/Violação,Intervenção em conflitos legais,Despacho de 1º Alerta,
2021030045044,17:40,0,1,1,Braga,Barcelos,Protecção e Assistência a Pessoas e Bens,Abastecimento de Água a entidades públicas,Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021110114979,17:41,0,1,2,Lisboa,Cascais,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021120011701,17:42,0,1,4,Portalegre,MarvÃo,Protecção e Assistência a Pessoas e Bens,"Patrulhamento, Reconhecimento e Vigilância",Assistência e Prevenção a actividades humanas,Em Curso,
2021150050538,17:44,0,1,3,SetÚbal,Almada,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021130092206,17:44,0,1,5,Porto,Marco De Canaveses,Protecção e Assistência a Pessoas e Bens,Limpeza de Via e Sinalização de Perigo,Assistência e Prevenção a actividades humanas,Em Curso,
2021110114983,17:46,0,1,3,Lisboa,Cascais,Protecção e Assistência a Pessoas e Bens,"Busca e Resgate Terrestre, de Animais",Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021110114986,17:49,0,3,9,Lisboa,Sintra,Riscos Tecnológicos,Colisão rodoviária,Acidentes,Em Resolução,
2021160015663,17:49,0,1,2,Viana Do Castelo,Ponte Da Barca,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021030045050,17:50,0,1,1,Braga,Barcelos,Protecção e Assistência a Pessoas e Bens,Abastecimento de Água a entidades públicas,Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021150050540,17:52,0,1,2,SetÚbal,Barreiro,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021090021536,17:54,0,1,2,Guarda,Sabugal,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021060025654,17:55,0,2,8,Coimbra,GÓis,Riscos Tecnológicos,Rodoviário,Incêndios em Transportes,Despacho de 1º Alerta,
2021010047669,17:55,0,0,0,Aveiro,Aveiro,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021150050539,17:55,0,1,2,SetÚbal,Moita,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021090021537,17:56,0,1,2,Guarda,Gouveia,Protecção e Assistência a Pessoas e Bens,Intoxicação,Assistência em Saúde,Em Curso,
2021010047672,18:00,0,1,2,Aveiro,Santa Maria Da Feira,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021020013964,16:10,1,7,21,Beja,Moura,Riscos Tecnológicos,Colisão rodoviária,Acidentes,Em Resolução,
2021170015811,16:19,0,1,2,Vila Real,Vila Real,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021110114931,16:29,0,0,0,Lisboa,Lisboa,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Chegada ao TO,
2021110114933,16:29,0,0,0,Lisboa,Loures,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Chegada ao TO,
2021130092197,17:23,0,3,9,Porto,Gondomar,Protecção e Assistência a Pessoas e Bens,Suicídio/Homicídio consumado,Intervenção em conflitos legais,Despacho de 1º Alerta,
2021160015661,17:27,0,0,0,Viana Do Castelo,Ponte De Lima,Protecção e Assistência a Pessoas e Bens,Agressão/Violação,Intervenção em conflitos legais,Chegada ao TO,
2021130092228,17:51,0,1,2,Porto,Vila Nova De Gaia,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021110115002,18:03,0,1,2,Lisboa,Vila Franca De Xira,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021010047675,18:05,0,1,4,Aveiro,Ílhavo,Protecção e Assistência a Pessoas e Bens,"Busca e Resgate Aquático, de Animais",Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021130092223,18:10,0,1,4,Porto,Valongo,Riscos Mistos,Desabamento de estruturas edificadas,"Comprometimento total ou parcial de segurança, serviços ou estruturas",Em Resolução,
2021130092217,18:10,0,1,2,Porto,Matosinhos,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021060025658,18:10,0,1,2,Coimbra,Coimbra,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021130092224,18:10,0,1,2,Porto,Gondomar,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021110115000,18:10,0,1,2,Lisboa,Lisboa,Protecção e Assistência a Pessoas e Bens,Agressão/Violação,Intervenção em conflitos legais,Despacho de 1º Alerta,
2021150050545,18:11,0,1,2,SetÚbal,GrÂndola,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021030045055,18:12,0,1,2,Braga,Braga,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021060025662,18:12,0,1,2,Coimbra,LousÃ,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021180031223,18:13,0,1,2,Viseu,Viseu,Riscos Mistos,Movimento de massa,"Comprometimento total ou parcial de segurança, serviços ou estruturas",Despacho de 1º Alerta,
2021130092219,18:13,0,1,2,Porto,Gondomar,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021100032627,18:16,0,1,2,Leiria,Caldas Da Rainha,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021060025661,18:23,0,1,2,Coimbra,Coimbra,Protecção e Assistência a Pessoas e Bens,"Busca e Resgate Terrestre, de Animais",Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021040016391,18:28,0,1,2,BraganÇa,BraganÇa,Protecção e Assistência a Pessoas e Bens,Abastecimento de Água a entidades privadas,Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021030045064,18:31,0,1,2,Braga,Vila Nova De FamalicÃo,Riscos Tecnológicos,Colisão rodoviária,Acidentes,Despacho de 1º Alerta,
2021030045061,18:32,0,0,0,Braga,Vila Nova De FamalicÃo,Riscos Mistos,Queima,Incêndios Rurais,Despacho,
2021110115007,18:35,0,1,2,Lisboa,Amadora,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021160015669,18:40,0,0,0,Viana Do Castelo,Ponte De Lima,Riscos Tecnológicos,Rodoviário,Incêndios em Transportes,Despacho,
2021110115019,18:45,0,1,1,Lisboa,Mafra,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021110115017,18:45,0,1,2,Lisboa,Amadora,Protecção e Assistência a Pessoas e Bens,Agressão/Violação,Intervenção em conflitos legais,Despacho de 1º Alerta,
2021110115016,18:46,0,1,2,Lisboa,Lisboa,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021150050549,18:46,0,1,2,SetÚbal,Palmela,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021130092238,18:47,0,1,2,Porto,Vila Do Conde,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021120011706,18:48,0,1,2,Portalegre,Nisa,Protecção e Assistência a Pessoas e Bens,Abastecimento de Água a entidades privadas,Assistência e Prevenção a actividades humanas,Em Curso,
2021030044992,14:39,0,0,0,Braga,Braga,Protecção e Assistência a Pessoas e Bens,Abastecimento de Água a entidades privadas,Assistência e Prevenção a actividades humanas,Chegada ao TO,
2021010047620,15:00,0,0,0,Aveiro,Anadia,Protecção e Assistência a Pessoas e Bens,Prevenção a actividades de lazer,Assistência e Prevenção a actividades humanas,Em Curso,
2021180031194,15:53,0,0,0,Viseu,Lamego,Riscos Tecnológicos,Colisão rodoviária,Acidentes,Chegada ao TO,
2021160015653,15:58,0,0,0,Viana Do Castelo,Viana Do Castelo,Protecção e Assistência a Pessoas e Bens,Limpeza de Via e Sinalização de Perigo,Assistência e Prevenção a actividades humanas,Chegada ao TO,
2021100032603,16:26,0,0,0,Leiria,AlcobaÇa,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021140030320,16:41,0,1,2,SantarÉm,Rio Maior,Protecção e Assistência a Pessoas e Bens,Limpeza de Via e Sinalização de Perigo,Assistência e Prevenção a actividades humanas,Em Curso,
2021080024665,17:06,0,0,0,Faro,Aljezur,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021080024668,17:18,0,0,0,Faro,PortimÃo,Protecção e Assistência a Pessoas e Bens,Prevenção a actividades de lazer,Assistência e Prevenção a actividades humanas,Em Curso,
2021150050533,17:25,0,2,4,SetÚbal,Almada,Riscos Tecnológicos,Colisão rodoviária,Acidentes,Em Resolução,
2021030045042,17:26,0,1,2,Braga,Fafe,Riscos Tecnológicos,Colisão rodoviária,Acidentes,Chegada ao TO,
2021180031219,17:32,0,0,0,Viseu,Resende,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021110114999,17:51,0,0,0,Lisboa,Sintra,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021130092211,17:52,0,1,1,Porto,Valongo,Riscos Tecnológicos,Rodoviário,Incêndios em Transportes,Em Resolução,
2021110114992,18:00,0,0,0,Lisboa,Odivelas,Protecção e Assistência a Pessoas e Bens,Remoção e/ou Transporte de cadáver,Intervenção em conflitos legais,Despacho de 1º Alerta,
2021110115004,18:15,0,2,4,Lisboa,LourinhÃ,Riscos Tecnológicos,Despiste,Acidentes,Chegada ao TO,
2021110115060,18:20,0,0,0,Lisboa,Vila Franca De Xira,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Chegada ao TO,
2021130092244,18:25,0,1,2,Porto,Vila Nova De Gaia,Riscos Tecnológicos,Colisão rodoviária,Acidentes,Em Resolução,
2021100032633,18:29,0,2,4,Leiria,Pombal,Riscos Tecnológicos,Colisão rodoviária,Acidentes,Em Curso,
2021140030333,18:30,0,1,1,SantarÉm,Ferreira Do ZÊzere,Protecção e Assistência a Pessoas e Bens,Abastecimento de Água a entidades privadas,Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021100032630,18:31,0,1,1,Leiria,Leiria,Protecção e Assistência a Pessoas e Bens,"Patrulhamento, Reconhecimento e Vigilância",Assistência e Prevenção a actividades humanas,Chegada ao TO,
2021030045060,18:32,0,2,6,Braga,Braga,Riscos Mistos,Queima,Incêndios Rurais,Vigilância,
2021110115010,18:33,0,0,0,Lisboa,Sintra,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Chegada ao TO,
2021130092250,18:37,0,1,2,Porto,Vila Nova De Gaia,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Chegada ao TO,
2021130092235,18:41,0,0,0,Porto,Paredes,Protecção e Assistência a Pessoas e Bens,Abastecimento de Água à População,Assistência e Prevenção a actividades humanas,Chegada ao TO,
2021130092239,18:42,0,1,2,Porto,Penafiel,Riscos Tecnológicos,Colisão rodoviária,Acidentes,Em Resolução,
2021130092240,18:43,0,1,2,Porto,Felgueiras,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021100032635,18:45,0,2,5,Leiria,AlcobaÇa,Protecção e Assistência a Pessoas e Bens,Limpeza de Via e Sinalização de Perigo,Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021030045069,18:47,0,2,4,Braga,GuimarÃes,Riscos Tecnológicos,Colisão rodoviária,Acidentes,Despacho de 1º Alerta,
2021130092237,18:47,0,4,10,Porto,Matosinhos,Riscos Tecnológicos,Despiste,Acidentes,Em Resolução,
2021110115020,18:48,0,1,2,Lisboa,Lisboa,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Chegada ao TO,
2021140030334,18:51,0,1,2,SantarÉm,Chamusca,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021040016392,18:51,0,1,2,BraganÇa,BraganÇa,Protecção e Assistência a Pessoas e Bens,"Busca e Resgate Terrestre, de Animais",Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021050014372,18:54,0,2,4,Castelo Branco,Castelo Branco,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021110115027,18:54,0,1,2,Lisboa,Oeiras,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021130092247,18:55,0,2,4,Porto,Marco De Canaveses,Protecção e Assistência a Pessoas e Bens,Suicídio/Homicídio na forma tentada,Intervenção em conflitos legais,Em Resolução,
2021100032637,18:56,0,1,3,Leiria,AlcobaÇa,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021110115021,18:57,0,1,2,Lisboa,Lisboa,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Chegada ao TO,
2021140030335,19:00,0,1,2,SantarÉm,SantarÉm,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021030045071,19:01,0,0,0,Braga,Esposende,Riscos Tecnológicos,Rodoviário,Incêndios em Transportes,Chegada ao TO,
2021130092248,19:01,0,0,0,Porto,Matosinhos,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Chegada ao TO,
2021100032638,19:01,0,1,2,Leiria,Pombal,Protecção e Assistência a Pessoas e Bens,Prevenção a actividades de lazer,Assistência e Prevenção a actividades humanas,Em Curso,
2021110115022,19:01,0,1,2,Lisboa,Lisboa,Protecção e Assistência a Pessoas e Bens,Prevenção a actividades de lazer,Assistência e Prevenção a actividades humanas,Chegada ao TO,
2021130092249,19:03,0,1,2,Porto,Santo Tirso,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Chegada ao TO,
2021060025665,19:05,0,1,2,Coimbra,Coimbra,Protecção e Assistência a Pessoas e Bens,"Busca e Resgate Terrestre, de Animais",Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021130092254,19:10,0,3,6,Porto,PÓvoa De Varzim,Riscos Tecnológicos,Atropelamento rodoviário,Acidentes,Em Resolução,
2021170015826,19:11,0,1,2,Vila Real,Chaves,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021130092259,19:11,0,0,0,Porto,Vila Nova De Gaia,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Chegada ao TO,
2021160015673,19:12,0,1,2,Viana Do Castelo,Viana Do Castelo,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021110115028,19:14,0,0,0,Lisboa,Mafra,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Chegada ao TO,
2021030045076,19:15,0,1,3,Braga,Barcelos,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021030045077,19:15,0,1,2,Braga,GuimarÃes,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021140030337,19:16,0,0,0,SantarÉm,GolegÃ,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Chegada ao TO,
2021080024684,19:16,0,0,0,Faro,Silves,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021080024682,19:17,0,0,0,Faro,Aljezur,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021140030338,19:24,0,1,5,SantarÉm,OurÉm,Protecção e Assistência a Pessoas e Bens,Limpeza de Via e Sinalização de Perigo,Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021060025667,19:26,0,1,5,Coimbra,Figueira Da Foz,Riscos Mistos,Queda de estruturas temporárias ou móveis,"Comprometimento total ou parcial de segurança, serviços ou estruturas",Despacho de 1º Alerta,
2021100032643,19:30,0,1,2,Leiria,NazarÉ,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021110115041,19:30,0,1,2,Lisboa,Sintra,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021080024693,19:30,0,1,2,Faro,PortimÃo,Protecção e Assistência a Pessoas e Bens,"Busca e Resgate Terrestre, de Animais",Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021100032646,19:32,0,4,11,Leiria,Leiria,Riscos Tecnológicos,Colisão rodoviária,Acidentes,Em Resolução,
2021130092268,19:33,0,1,5,Porto,Amarante,Riscos Mistos,Detritos confinados,Incêndios em Detritos,Despacho de 1º Alerta,
2021090021548,19:33,0,1,2,Guarda,Guarda,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021030045082,19:35,0,1,2,Braga,Barcelos,Riscos Tecnológicos,Despiste,Acidentes,Despacho de 1º Alerta,
2021110115044,19:35,0,1,2,Lisboa,Vila Franca De Xira,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021030045081,19:37,0,1,3,Braga,Vila Nova De FamalicÃo,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021080024686,19:38,0,1,2,Faro,PortimÃo,Protecção e Assistência a Pessoas e Bens,Intoxicação,Assistência em Saúde,Em Curso,
2021090021550,19:38,0,2,5,Guarda,MÊda,Protecção e Assistência a Pessoas e Bens,"Busca e Resgate Aquático, de Animais",Assistência e Prevenção a actividades humanas,Chegada ao TO,
2021110115048,19:39,0,1,2,Lisboa,Torres Vedras,Riscos Tecnológicos,Despiste,Acidentes,Despacho de 1º Alerta,
2021130092270,19:40,0,1,2,Porto,Porto,Protecção e Assistência a Pessoas e Bens,Remoção e/ou Transporte de cadáver,Intervenção em conflitos legais,Despacho de 1º Alerta,
2021130092271,19:42,0,1,2,Porto,Matosinhos,Riscos Mistos,Mato,Incêndios Rurais,Chegada ao TO,
2021110115052,19:45,0,0,0,Lisboa,Oeiras,Protecção e Assistência a Pessoas e Bens,"Busca e Resgate Terrestre, de Animais",Assistência e Prevenção a actividades humanas,Despacho,
2021150050559,19:46,0,1,2,SetÚbal,GrÂndola,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021030045086,19:51,0,1,2,Braga,Braga,Riscos Tecnológicos,Atropelamento rodoviário,Acidentes,Despacho de 1º Alerta,
2021120011710,19:51,0,1,2,Portalegre,MarvÃo,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021130092274,19:51,0,1,2,Porto,PaÇos De Ferreira,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021050014376,19:53,0,0,0,Castelo Branco,CovilhÃ,Riscos Tecnológicos,Colisão rodoviária,Acidentes,Chegada ao TO,
2021130092276,19:53,0,1,2,Porto,Gondomar,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021080024691,19:55,0,1,1,Faro,Faro,Protecção e Assistência a Pessoas e Bens,"Busca e Resgate Terrestre, de Animais",Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021070012125,20:00,0,1,2,Évora,Évora,Operações  e Estados de Alerta,Pré-posicionamento de Meios,Operações,Despacho de 1º Alerta,
2021080024700,20:00,0,1,5,Faro,Faro,Operações  e Estados de Alerta,Pré-posicionamento de Meios,Operações,Em Curso,
2021110115064,20:01,0,1,2,Lisboa,Vila Franca De Xira,Protecção e Assistência a Pessoas e Bens,Agressão/Violação,Intervenção em conflitos legais,Despacho de 1º Alerta,
2021050014377,20:01,0,1,2,Castelo Branco,SertÃ,Protecção e Assistência a Pessoas e Bens,Prevenção a actividades de lazer,Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021040016399,20:04,0,2,4,BraganÇa,BraganÇa,Protecção e Assistência a Pessoas e Bens,Agressão/Violação,Intervenção em conflitos legais,Despacho de 1º Alerta,
2021100032652,20:04,0,1,1,Leiria,Porto De MÓs,Protecção e Assistência a Pessoas e Bens,Abastecimento de Água a entidades privadas,Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021110115063,20:05,0,0,0,Lisboa,Oeiras,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021150050562,20:05,0,1,2,SetÚbal,Seixal,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021110115067,20:05,0,0,0,Lisboa,Sintra,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Chegada ao TO,
2021030045087,20:06,0,1,2,Braga,Braga,Protecção e Assistência a Pessoas e Bens,Limpeza de Via e Sinalização de Perigo,Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021130092280,20:06,0,1,3,Porto,Gondomar,Protecção e Assistência a Pessoas e Bens,Reboque e Desempanagem,Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021010047703,20:07,0,1,2,Aveiro,Anadia,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021010047704,20:10,0,1,2,Aveiro,Castelo De Paiva,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021030045088,20:13,0,1,2,Braga,Vila Nova De FamalicÃo,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021160015679,20:22,0,1,2,Viana Do Castelo,MonÇÃo,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021110115072,20:24,0,1,2,Lisboa,Loures,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021110115073,20:26,0,1,2,Lisboa,Cascais,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021150050565,20:27,0,1,2,SetÚbal,Seixal,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021130092289,20:27,0,1,2,Porto,Maia,Protecção e Assistência a Pessoas e Bens,Remoção e/ou Transporte de cadáver,Intervenção em conflitos legais,Despacho de 1º Alerta,
2021130092290,20:30,0,1,2,Porto,Valongo,Protecção e Assistência a Pessoas e Bens,Intoxicação,Assistência em Saúde,Em Curso,
2021150050567,20:32,0,1,3,SetÚbal,Santiago Do CacÉm,Riscos Tecnológicos,Atropelamento rodoviário,Acidentes,Despacho de 1º Alerta,
2021180031246,20:34,0,1,2,Viseu,CinfÃes,Riscos Mistos,Desentupimento / Tamponamento,"Comprometimento total ou parcial de segurança, serviços ou estruturas",Despacho de 1º Alerta,
2021110115079,20:34,0,1,2,Lisboa,Azambuja,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021030045093,20:37,0,1,2,Braga,Vieira Do Minho,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021150050569,20:40,0,1,2,SetÚbal,Palmela,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Chegada ao TO,
2021010047709,20:41,0,1,2,Aveiro,Anadia,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021160015683,20:46,0,1,2,Viana Do Castelo,Vila Nova De Cerveira,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021100032660,20:50,0,1,2,Leiria,Marinha Grande,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021160015684,20:50,0,1,2,Viana Do Castelo,Viana Do Castelo,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021030045099,20:50,0,1,1,Braga,Vila Nova De FamalicÃo,Protecção e Assistência a Pessoas e Bens,Abastecimento de Água a entidades privadas,Assistência e Prevenção a actividades humanas,Em Curso,
2021080024701,20:56,0,1,2,Faro,Faro,Protecção e Assistência a Pessoas e Bens,Intoxicação,Assistência em Saúde,Em Curso,
2021080024702,21:00,0,1,2,Faro,PortimÃo,Protecção e Assistência a Pessoas e Bens,Remoção e/ou Transporte de cadáver,Intervenção em conflitos legais,Despacho de 1º Alerta,
2021130092300,21:00,0,3,6,Porto,Gondomar,Protecção e Assistência a Pessoas e Bens,"Patrulhamento, Reconhecimento e Vigilância",Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021010047718,21:06,0,1,2,Aveiro,Castelo De Paiva,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021110115095,21:09,0,1,2,Lisboa,Cascais,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021150050576,21:10,0,1,5,SetÚbal,Palmela,Protecção e Assistência a Pessoas e Bens,"Busca e Resgate Terrestre, de Animais",Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021030045107,21:14,0,1,2,Braga,GuimarÃes,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021050014382,21:19,0,1,2,Castelo Branco,Castelo Branco,Protecção e Assistência a Pessoas e Bens,Intoxicação,Assistência em Saúde,Despacho de 1º Alerta,
2021100032664,21:19,0,1,2,Leiria,Caldas Da Rainha,Protecção e Assistência a Pessoas e Bens,Queimadura,Assistência em Saúde,Despacho de 1º Alerta,
2021130092316,21:22,0,1,2,Porto,Porto,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021180031249,21:23,0,1,2,Viseu,MortÁgua,Protecção e Assistência a Pessoas e Bens,Reboque e Desempanagem,Assistência e Prevenção a actividades humanas,Em Curso,
2021030045108,21:24,0,1,2,Braga,Vila Nova De FamalicÃo,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021180031250,21:25,0,1,2,Viseu,Santa Comba DÃo,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021110115106,21:26,0,1,2,Lisboa,Amadora,Riscos Mistos,Inundação de estruturas por água canalizada,"Comprometimento total ou parcial de segurança, serviços ou estruturas",Despacho de 1º Alerta,
2021130092312,21:30,0,1,2,Porto,Valongo,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021050014386,21:33,0,0,0,Castelo Branco,Belmonte,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021050014387,21:35,0,1,2,Castelo Branco,CovilhÃ,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
